category,query_id,target_id,target_rank,target_score,top1_id,top1_score,top1_top2_margin
dress,B004VJ217Q,B00DC6UJ0K,426,0.10412198305130005,B00CH50182,0.28263115882873535,0.006245672702789307
dress,B007B6WEA0,B007H3JJHI,61,0.16591915488243103,B00833D3MI,0.2369142770767212,0.005413949489593506
dress,B0061IXDTU,B008P3DTZC,73,0.16560953855514526,B00AEEFOYO,0.2750835418701172,0.01625645160675049
dress,B00B67ELUG,B009OJFHGA,52,0.20711877942085266,B00A4MVJMW,0.29872632026672363,0.014424622058868408
dress,B00BFGBJ3K,B006ZKN7UY,37,0.25267326831817627,B003ILW9PM,0.37530985474586487,0.05877998471260071
dress,B008UEW5RO,B00AIBYV1K,63,0.20064489543437958,B003XFLQVG,0.2803402543067932,0.005655229091644287
dress,B006CR1XG0,B0089CNC92,1,0.33853137493133545,B0089CNC92,0.33853137493133545,0.0018590092658996582
dress,B00499DHK8,B003ZUWZ3M,22,0.27180519700050354,B005JD4SRO,0.3791574239730835,0.03271353244781494
dress,B005AQCKBQ,B008CPJIWG,1402,0.05927417427301407,B005UX57P0,0.33083412051200867,0.011196732521057129
dress,B008BHSG82,B007WA2VB2,3,0.3393968939781189,B007WAFYU2,0.3647133708000183,0.005101710557937622
dress,B007G6BODI,B008PZ0Y62,3287,-0.021365659311413765,B007PVJ918,0.2712453305721283,0.0011435449123382568
dress,B00BQVAVRY,B005SMZW7Q,153,0.17232204973697662,B006BQAHTG,0.3823004364967346,0.030714750289916992
dress,B00AHHR22A,B00A846WGO,92,0.15933454036712646,B003ZZBYQ6,0.2778377830982208,0.004626482725143433
dress,B00466ICP4,B00A0TSV2U,8,0.28053027391433716,B003WT11KY,0.3499867916107178,0.02569437026977539
dress,B00EXMSRW4,B001VZ6H5U,1064,0.06223966181278229,B00CEHP214,0.29069313406944275,0.009277641773223877
dress,B0080N9HNU,B006ZO5GC2,2,0.35864830017089844,B008P3DTZC,0.3690605163574219,0.010412216186523438
dress,B00B7WGMXE,B0097JDP3Y,14,0.25529828667640686,B00B89O2C4,0.301551878452301,0.01207435131072998
dress,B005QYY5W4,B005KMQQFQ,13,0.2752353847026825,B008UH8MY6,0.368996262550354,0.030614584684371948
dress,B00G6TRZE8,B003ZJ6GCO,1,0.3453576862812042,B003ZJ6GCO,0.3453576862812042,0.01565834879875183
dress,B0054DKVWK,B0076ZYQ6G,1463,0.0588228777050972,B006JSVC3G,0.27880191802978516,0.0050501227378845215
dress,B008RJZTD4,B00CRWGE5E,9,0.2890673279762268,B008EMCIWY,0.34224840998649597,0.017448514699935913
dress,B00B53A556,B008N2O3NW,13,0.28162798285484314,B00DMZAHL2,0.33033427596092224,0.007864385843276978
dress,B005DWYMPO,B005H6XSQA,50,0.21646666526794434,B005VNRG8K,0.37141719460487366,0.01353791356086731
dress,B00FXZX2I4,B00997L4QE,54,0.2301763892173767,B00A784UKG,0.3479790687561035,0.004871368408203125
dress,B00DOS53RA,B00B59UOBU,3641,-0.05828700587153435,B006W573YI,0.2704932987689972,5.868077278137207e-05
dress,B00B3PUKMY,B00C67CQDO,1001,0.05761618912220001,B0087YZQUU,0.29786670207977295,0.04931306838989258
dress,B00B923WCQ,B005GQPE4K,640,0.0617697648704052,B009SI9OTS,0.25223222374916077,0.00810849666595459
dress,B00DU6GJJC,B00CFYDMM2,113,0.17316216230392456,B00BEM2JB6,0.316243052482605,0.006728410720825195
dress,B009PXRLIW,B00C93VT5G,11,0.2800838053226471,B008XOXVBU,0.3847854733467102,0.01876169443130493
dress,B000S5FE7G,B00AXDA432,5,0.30966585874557495,B00C5168K8,0.33039677143096924,0.004302978515625
dress,B0082BBVI4,B008A1X87S,2,0.33801645040512085,B00CJ1LFAW,0.350220263004303,0.012203812599182129
dress,B007ZDYK2E,B00BFPGAGM,131,0.18463784456253052,B007XCS81G,0.381446897983551,0.08197718858718872
dress,B00BOPQZ86,B006XZAOR0,23,0.21614626049995422,B008OY9QUE,0.3144036829471588,0.06460791826248169
dress,B00967AMPG,B00AWM67OE,12,0.3265926241874695,B0097J2E2M,0.35793524980545044,0.004700303077697754
dress,B002XUY8SA,B006330SY6,5,0.30732858180999756,B00GS6TTU2,0.3458200693130493,0.0042667388916015625
dress,B002OEYH3Q,B008YIGWOS,49,0.17003808915615082,B0058BPLPK,0.2922666668891907,0.020937085151672363
dress,B0043D2HME,B00CFEVLBQ,98,0.1755957156419754,B005KOYZWU,0.39886361360549927,0.03843531012535095
dress,B00AOJVGYQ,B00AAOD3LO,1,0.36035120487213135,B00AAOD3LO,0.36035120487213135,0.042812734842300415
dress,B00AWKKHOC,B0087YZPJ2,36,0.2585037648677826,B0089DLVNA,0.3528320789337158,0.0025922656059265137
dress,B00BAHX7Z2,B008E7IA0I,94,0.17198023200035095,B00CA8PP7S,0.3639799654483795,0.054414063692092896
dress,B00CL0VWTA,B00CF2X97M,2,0.2658699154853821,B00C2G1HCA,0.2680683732032776,0.002198457717895508
dress,B00A7N4DC6,B00B5VXRTO,46,0.19521182775497437,B004L2KKBW,0.3207997679710388,0.04533451795578003
dress,B0092QK9AY,B007ORZ1PG,442,0.10212154686450958,B00EJVX38C,0.2843934893608093,0.002569526433944702
dress,B00CH8U9BI,B009NXZXDO,582,0.10312563180923462,B008596SUO,0.3016261160373688,0.0017826855182647705
dress,B0081JJ9FO,B0097C8UAO,250,0.13787710666656494,B005I63HRY,0.28261566162109375,0.00452810525894165
dress,B00BG3NQE2,B004RFFHJI,5,0.3062106966972351,B0041553AW,0.3120938539505005,0.0002097487449645996
dress,B00FZ00I7U,B0091WZCE2,19,0.25833988189697266,B009EMNLKG,0.35378289222717285,0.002708911895751953
dress,B008VIR88U,B0052B66GY,42,0.2556362748146057,B00DR8ZWAU,0.36524373292922974,0.0055151283740997314
dress,B0094QX5SK,B00B1AVTWG,38,0.20938846468925476,B00428MW7A,0.31187325716018677,0.038527607917785645
dress,B001HK23KM,B002TKJL40,21,0.2424607276916504,B003XFLQVG,0.3143675923347473,0.00983583927154541
dress,B0066NI17E,B00DC0XN0O,33,0.2262631058692932,B00DN7KGRO,0.3029671609401703,0.03071427345275879
dress,B005DRAVT0,B007RB7J4K,99,0.18297356367111206,B00D75WT4U,0.271420419216156,0.007537961006164551
dress,B007B98014,B004SIUT1A,131,0.15982776880264282,B00CII3SYW,0.29210469126701355,0.01893356442451477
dress,B007MLVQ1C,B005J92XW0,445,0.09768623113632202,B0010VH27C,0.29475200176239014,0.0089913010597229
dress,B00B2JJ15S,B00ASIH0ZC,1078,0.04917153716087341,B0087COXNS,0.4121054410934448,0.07946935296058655
dress,B004OLGO24,B002FOR462,1,0.3696942925453186,B002FOR462,0.3696942925453186,0.00512850284576416
dress,B004VLI08S,B007PAD51E,1565,0.042215682566165924,B00DUL8IWS,0.23970890045166016,0.0055231451988220215
dress,B006PA7Q4M,B00D3F80NI,48,0.21462033689022064,B004QVUU2M,0.32943195104599,0.03934115171432495
dress,B00E00SG7K,B00AHFXVUO,15,0.22646483778953552,B009XHND2I,0.28028005361557007,0.005462348461151123
dress,B007FKA7E2,B0029XKWKO,24,0.2316192239522934,B003ILG26E,0.34277069568634033,0.005939990282058716
dress,B006UCQYMA,B00AHOY6VS,1,0.37181317806243896,B00AHOY6VS,0.37181317806243896,0.056814610958099365
dress,B00B08494E,B00CVTMGTG,791,0.08390859514474869,B004RNZA9M,0.32020580768585205,0.0006360411643981934
dress,B006361YUA,B0095JQU2E,93,0.243442565202713,B004QF0KN2,0.37133651971817017,0.008427351713180542
dress,B002Z7FONO,B00B5P4VG8,66,0.16648650169372559,B004NAU4G8,0.22021666169166565,0.008597016334533691
dress,B0054N0S6E,B0095WSNZ8,2665,-0.00036993250250816345,B007U3Q6U8,0.2711763381958008,0.0019178986549377441
dress,B008596XXG,B0094GWN38,18,0.3034558892250061,B007WA38BY,0.3685902953147888,0.022849977016448975
dress,B0047MEZNK,B00DS1XAXM,45,0.17964613437652588,B00EGJHGVW,0.29675304889678955,0.027196139097213745
dress,B00A8CDCD2,B006ZUSYN4,160,0.14596456289291382,B007S7AX6Y,0.3198080062866211,0.009136617183685303
dress,B007W9ZSEA,B00BU5GGXE,8,0.2343153953552246,B00824GAP0,0.3211466073989868,0.016419947147369385
dress,B00B5KMPA2,B00B1G5SPY,50,0.1893802285194397,B00CFMMG8K,0.2772595286369324,0.0015632808208465576
dress,B002TKJL40,B0038HFFXY,1,0.35126715898513794,B0038HFFXY,0.35126715898513794,0.017727017402648926
dress,B00BT8N1DK,B00DVG348U,367,0.1175675094127655,B005XC79VS,0.32693129777908325,0.045724838972091675
dress,B007Y37P22,B006ZR2U8W,64,0.20127826929092407,B009S3I9A8,0.28414368629455566,0.0014954209327697754
dress,B008LTJG3E,B00D4JNBC8,362,0.12012246996164322,B009MQBC46,0.25898393988609314,0.003119140863418579
dress,B004OHYU4M,B0033VBAKC,102,0.14374706149101257,B007NKXANE,0.2245793640613556,0.00391387939453125
dress,B00DQHXEO8,B00DV3WRA4,2366,0.037528954446315765,B0048OYGF4,0.273418664932251,0.006849020719528198
dress,B002EAJ79E,B002XW6XZE,3,0.2968142032623291,B00ELLYWL2,0.3234971761703491,0.00265619158744812
dress,B003XQG930,B001BFYXZG,2172,0.011500339955091476,B00BEJ34Q8,0.2771465480327606,0.0
dress,B007SOULGY,B009SPZ72E,787,0.09267286956310272,B00DG7SOTS,0.35992082953453064,0.01748904585838318
dress,B00D75WT4U,B00CII5YD0,613,0.08541128784418106,B006AN491W,0.3117799758911133,0.0013855695724487305
dress,B008BHCS2C,B0097BCW4U,46,0.21071606874465942,B00BXBCUQW,0.37221506237983704,0.059537917375564575
dress,B00740W2VY,B000RL3V58,17,0.2082647979259491,B006J42TFU,0.359351247549057,0.08406808972358704
dress,B008RMIF5A,B006R3CSGS,171,0.16418440639972687,B00B3PUKMY,0.3267420530319214,0.0064966678619384766
dress,B00AWKKHOC,B0091GR192,223,0.13935282826423645,B005QYW7PG,0.3473414182662964,0.000611722469329834
dress,B008E7IA12,B00BGK4I3S,76,0.15929867327213287,B003XCNN3I,0.26422080397605896,0.0023377835750579834
dress,B00BJ1NFNI,B005FVRJMQ,145,0.12897220253944397,B005X4R4CU,0.28316473960876465,0.009917736053466797
dress,B005FLWZCA,B0087PLHB6,74,0.22671139240264893,B003DXBLEA,0.3838507831096649,0.013741403818130493
dress,B0030IMZ1G,B001FWNNC4,635,0.10093799233436584,B008HQKK1S,0.28271451592445374,0.008687257766723633
dress,B006U07GW4,B005OBAGD6,3,0.32520514726638794,B00C1RFQA4,0.3583804965019226,0.01675659418106079
dress,B004QL3YBG,B00BG5R3KS,9,0.2619889974594116,B0029XRJXM,0.31067100167274475,0.0016891956329345703
dress,B008LTJG3E,B0096MMWXG,187,0.13506650924682617,B0055TBJL0,0.3197242021560669,0.0026651620864868164
dress,B009SI9OTS,B00730ZGCM,50,0.1765693873167038,B00B5P4VG8,0.2807081341743469,0.012245476245880127
dress,B006330SY6,B002EANP9W,79,0.15676504373550415,B0048C7MMU,0.2860180735588074,0.03126341104507446
dress,B00EBZUV0Y,B00EODXN1W,66,0.2001103013753891,B004DIXOR6,0.3420868515968323,0.006119787693023682
dress,B00DRB9XJS,B002UD5URS,333,0.12168113142251968,B00C7N0BRU,0.2860817015171051,0.020944535732269287
dress,B006G35WJY,B008583TT8,26,0.20506015419960022,B008U4K4T0,0.2641891539096832,0.0062885582447052
dress,B0095QLSJW,B00A16VH28,75,0.1891336739063263,B007UZSPC8,0.3600943684577942,0.04503309726715088
dress,B00AAD6KOM,B0094KQ1NC,15,0.25040632486343384,B00A0I87AM,0.3162464499473572,0.013742566108703613
dress,B00FP87XX4,B009IE33SU,4,0.2762407064437866,B00C3GDHK4,0.2809879183769226,0.0023380517959594727
dress,B00AKB3VPA,B005DN88YY,5,0.2844190299510956,B009NBVQ5A,0.3142058849334717,0.022348642349243164
dress,B008OKGFF2,B00ETGEI1I,495,0.10356689989566803,B00B9BFL4E,0.31223636865615845,0.0019510388374328613
dress,B002DI8HQG,B00A7DWWAQ,47,0.18159398436546326,B0079F8A8I,0.2613258957862854,0.02776607871055603
dress,B008B2OOQK,B004LKRWGA,1,0.35703158378601074,B004LKRWGA,0.35703158378601074,0.0026392340660095215
dress,B007XATMYA,B00ABF01BM,114,0.17248676717281342,B00CPKJ8EC,0.3084460496902466,0.004586756229400635
dress,B0097J0RVC,B0091QSKHE,40,0.24918900430202484,B0071UPNJ0,0.3425525426864624,0.008475780487060547
dress,B004YHIH28,B0096L8FL0,47,0.2436959147453308,B004LGXB0K,0.3264308571815491,0.004964560270309448
dress,B003U6Y7SC,B008VO44X6,5,0.3143104910850525,B007423G7Q,0.34719425439834595,0.010872185230255127
dress,B0016LHFE6,B009LIHN3O,787,0.07308134436607361,B008XOX6M4,0.3828142285346985,0.06672811508178711
dress,B00EOW7882,B00D61ZCGW,40,0.17736363410949707,B00A6GCXA8,0.23689907789230347,0.004115641117095947
dress,B007SVFCAW,B008ODSK5M,221,0.14734002947807312,B0051N2MMA,0.32467120885849,0.008996754884719849
dress,B00E00SG7K,B00DESMJKE,19,0.21372127532958984,B00B2UEOEK,0.26912203431129456,0.0034050047397613525
dress,B001NJ5LZG,B0046Q4K6E,91,0.21002094447612762,B00DEO5N8I,0.30251383781433105,0.011175394058227539
dress,B004BDP1BA,B00DJJILJQ,144,0.16258719563484192,B004DVT2SI,0.3348918557167053,0.007891207933425903
dress,B007EGKM5G,B00AHTJVCC,55,0.16937236487865448,B006J42TFU,0.37077271938323975,0.07182440161705017
dress,B007SV9A5A,B005EOD18K,166,0.142999529838562,B004W4YR4K,0.3099786043167114,0.015610933303833008
dress,B00CAMMV5S,B00CAMJMRS,3,0.33807867765426636,B00B2FHB72,0.35050299763679504,0.007336467504501343
dress,B00CY8S8P0,B00DJZM0Z6,1018,0.07238860428333282,B00ARAXV36,0.2855062782764435,0.01259380578994751
dress,B007TDELU6,B00AA95P56,119,0.15965589880943298,B008U4K4T0,0.3067587912082672,0.009296029806137085
dress,B00AZE7306,B00686DR00,126,0.1441003978252411,B007SOULGY,0.3134044110774994,0.0383664071559906
dress,B00C7BSFX4,B004R9PFGE,8,0.2909561097621918,B0070TYNAM,0.3093937635421753,0.00045865774154663086
dress,B00B79JOJG,B00B90O740,30,0.220866858959198,B00ANSYKPA,0.2870694398880005,0.001422286033630371
dress,B00BOPQZ86,B00EFE9MII,42,0.27493801712989807,B0097J0RVC,0.36676979064941406,0.011670053005218506
dress,B00GMIQG34,B00A36LLR2,1,0.3109951913356781,B00A36LLR2,0.3109951913356781,0.00671011209487915
dress,B004LQ0GZ8,B00AKB3RA4,257,0.13889117538928986,B008BDRDPI,0.3134697675704956,0.01563936471939087
dress,B006361ONM,B00DCCJBKS,22,0.2564579248428345,B0094DYEJC,0.307009220123291,0.008704304695129395
dress,B006C4GIS6,B00AEEFOYO,1119,0.06164529174566269,B004F9PJEE,0.345466673374176,0.019936412572860718
dress,B007PPHY70,B00662GT3I,186,0.13728582859039307,B00CF2X97M,0.271450400352478,0.011399388313293457
dress,B00B6PTBX0,B00BPBCKQK,286,0.11427375674247742,B00263YZWS,0.331230103969574,0.017775535583496094
dress,B00CF3BFWM,B00A64SMJQ,252,0.12542520463466644,B00AQYN9K8,0.26315543055534363,0.029331251978874207
dress,B0069IWITS,B0054O6FI8,167,0.13783767819404602,B003WT11KY,0.34280067682266235,0.022507578134536743
dress,B00BUVJTSC,B00845SFV4,446,0.08519719541072845,B00CGYJXJ2,0.31737709045410156,0.015756547451019287
dress,B00AYLAFOG,B007Y2BWO0,2610,0.004992467351257801,B007ZYW246,0.2837245464324951,0.028022438287734985
dress,B001DXL1WY,B00575VVGU,2993,-0.013726560398936272,B007ZPXMXA,0.317818820476532,0.02365875244140625
dress,B00F150ZXQ,B00BOXD234,1240,0.050900984555482864,B003ILW9PM,0.34718215465545654,0.013003885746002197
dress,B009CQNT6U,B00D8CY56W,123,0.17910981178283691,B00CIAE21S,0.3126541078090668,0.0004811882972717285
dress,B007TUE48S,B0092PKPKE,92,0.1999247968196869,B009C6OO8C,0.3609207272529602,0.0324786901473999
dress,B00AD11FFU,B00BJGW386,50,0.2515668272972107,B004QVUU2M,0.32737812399864197,0.00022235512733459473
dress,B00EKH5ZFY,B00F20KR4M,1,0.3719097375869751,B00F20KR4M,0.3719097375869751,0.016361236572265625
dress,B00BJS2MS0,B00CFUEL3K,6,0.25683674216270447,B00E3XBZOA,0.3363167643547058,0.05982041358947754
dress,B002N8CDA2,B00CLJWXQ2,256,0.13317744433879852,B00CHSE4WS,0.2956448793411255,0.026760458946228027
dress,B00B2FEFNU,B009C6OO8C,151,0.14480096101760864,B002JZIO02,0.31569334864616394,0.014313191175460815
dress,B00BXK91FG,B0070YINNK,125,0.15819554030895233,B00AQ8PVXW,0.28348851203918457,0.011234462261199951
dress,B00DQ686X8,B0058JXYYW,88,0.19753612577915192,B00A785B5Y,0.3523198366165161,0.021749556064605713
dress,B00BXB6XWE,B005X4PL1G,13,0.28492313623428345,B00DZ7AA8M,0.39126843214035034,0.0028809309005737305
dress,B005MN4RLS,B005GMTBPC,27,0.1905168890953064,B009T57EWE,0.2870364785194397,0.0
dress,B007Q39QB8,B00E9O5JWM,34,0.2654184103012085,B00DH75M24,0.3703019320964813,0.0056355297565460205
dress,B00F4O129A,B007G6BODI,2837,-0.00307643529959023,B0097J2PVM,0.2721136808395386,0.002686113119125366
dress,B00DDX15TG,B007NLX7SQ,19,0.19443033635616302,B008UC9MGS,0.3701895475387573,0.011543124914169312
dress,B009CPQZ12,B00DMZAHL2,4,0.3114089071750641,B00BY3R17W,0.3347054421901703,0.014209002256393433
dress,B00C2G1HCA,B00AYR2L4M,68,0.18149025738239288,B00D8GZNH8,0.2791369557380676,0.008684992790222168
dress,B007IGI8D0,B002TYZD02,50,0.16842080652713776,B002YQ47SE,0.22123193740844727,0.003921329975128174
dress,B00AFK163A,B0061RGQEU,22,0.22143840789794922,B003YE242Q,0.2768559455871582,0.0013311505317687988
dress,B005JDB3UO,B00EOXSEN4,2242,0.024020705372095108,B00ASQFU74,0.35030490159988403,0.009380519390106201
dress,B00FHXBQFS,B00BW4RJKM,15,0.25725191831588745,B00E96MS0Q,0.32814639806747437,0.0014266371726989746
dress,B00D7ISRPC,B00E808KYQ,61,0.16900508105754852,B00662GT3I,0.26574957370758057,0.014135152101516724
dress,B0058XPHQG,B0085U9J5E,857,0.07546792924404144,B00GOJRKI6,0.35507887601852417,0.0076462626457214355
dress,B004EHON6W,B0093K54X6,95,0.18971259891986847,B00AFV75CU,0.33596229553222656,0.011302292346954346
dress,B00AFDH25I,B00EZW2J8A,7,0.263127863407135,B007BRGZH2,0.3153991401195526,0.0036618411540985107
dress,B004FPYVO2,B004FPYW7I,55,0.18220007419586182,B00BWISRUE,0.30578064918518066,0.0060329437255859375
dress,B0061IXDTU,B009PL4RH2,186,0.14729130268096924,B00EIQK2XM,0.273183137178421,0.011821657419204712
dress,B002TKJL40,B001HK23TS,404,0.10043627768754959,B006FRRQLS,0.3343754708766937,0.004463464021682739
dress,B00967AMPG,B0097JITVM,41,0.26854920387268066,B001NMKQRG,0.36312007904052734,0.0038432776927948
dress,B009FEMH76,B007WASVRK,1521,0.05728497356176376,B007NKTWHM,0.2731706500053406,0.0010801851749420166
dress,B007SX36PI,B008B5AU1A,207,0.15652328729629517,B008HDB33A,0.2906376123428345,0.003834664821624756
dress,B009MB17B4,B007C7JGSG,4,0.3243680000305176,B00BY3FW2I,0.3527737259864807,0.01939457654953003
dress,B00E0OSMS4,B00AELHLFC,15,0.23719611763954163,B00766RTT6,0.28572872281074524,0.008495599031448364
dress,B009X6E9E0,B003ILG26E,194,0.13722795248031616,B005Z2P8NC,0.25367069244384766,0.013474792242050171
dress,B003M4Z9OS,B009XHND2I,54,0.17620153725147247,B00CJHLQ3W,0.2713285982608795,0.016160160303115845
dress,B001QUX9KQ,B00AQOH8XW,1559,0.04345092922449112,B005FSIX5G,0.34474629163742065,0.009422600269317627
dress,B0092QWVQO,B007XVBUZI,495,0.10610467195510864,B006QSEC4K,0.3609004318714142,0.06038716435432434
dress,B00CFUEHAW,B00BPYQ25M,208,0.12321855127811432,B0049MOIPS,0.33445248007774353,0.08925533294677734
dress,B00BIJGMD6,B00CCC0B1C,46,0.2097967565059662,B00EOW7882,0.34959056973457336,0.008556991815567017
dress,B001157SXU,B001PDM4E6,25,0.23764629662036896,B002DIBXH6,0.29363352060317993,0.012882888317108154
dress,B0095QLSJW,B0059BGIG0,362,0.10899081826210022,B002JZIO02,0.3455963134765625,0.026538312435150146
dress,B00DDHA7YQ,B00EBZUV0Y,44,0.1823357790708542,B007WA38BY,0.26409149169921875,0.00702589750289917
dress,B0068Z9QUQ,B00C3GDHK4,1,0.32932180166244507,B00C3GDHK4,0.32932180166244507,0.03616368770599365
dress,B00BY3GCD6,B002MW1W6K,2,0.2710192799568176,B008D5IQFU,0.27931633591651917,0.008297055959701538
dress,B00G49G488,B007WATKGG,18,0.20325011014938354,B00ELLYWL2,0.25046858191490173,0.011250540614128113
dress,B005HEJCDK,B0042ETEHK,217,0.14208412170410156,B0087YYYEO,0.31210485100746155,0.003478020429611206
dress,B008AKNE3W,B001NJ5LZG,286,0.14016175270080566,B0073HKUWG,0.30519646406173706,0.0005211234092712402
dress,B008VPX9BS,B00B804Y3K,802,0.08199778199195862,B00AX1S198,0.31166186928749084,0.01871669292449951
dress,B00C5168K8,B0087D7OJ2,732,0.0974268764257431,B004J3492O,0.29573559761047363,0.009180843830108643
dress,B0060JO9BG,B007P1M3OI,10,0.240713968873024,B008DBP4Z4,0.30591684579849243,0.02321302890777588
dress,B0073HKUWG,B00FXZX2I4,10,0.25563597679138184,B00EUGDI5O,0.2877042293548584,0.002776026725769043
dress,B0076RQLLW,B004JLU6DM,53,0.19028013944625854,B00D6Y5VWY,0.334869384765625,0.050096362829208374
dress,B0084DJQ6O,B00BJ1NFNI,3,0.2834816873073578,B004LLIS6W,0.3333853483200073,0.03187060356140137
dress,B007SOUNSU,B0073WBRYQ,1,0.36527013778686523,B0073WBRYQ,0.36527013778686523,0.06046515703201294
dress,B008PG0SOO,B00CB2N8FY,62,0.1920318901538849,B005N4KUIA,0.36182302236557007,0.03603968024253845
dress,B00AOWQJZ4,B00DB147AE,148,0.14643079042434692,B00B923WCQ,0.33107608556747437,0.021688461303710938
dress,B00GCR5OPG,B008TS39QC,70,0.19113636016845703,B00CY914W8,0.29304948449134827,0.0010368525981903076
dress,B00DR8ZWAU,B00C1ITU6Y,156,0.15967711806297302,B005XC79VS,0.33017784357070923,0.0026096999645233154
dress,B0060JO9BG,B006ZIN6S4,453,0.11232941597700119,B007G6BODI,0.2734098732471466,0.00767749547958374
dress,B00BTT3R0Q,B00CCBVN1K,147,0.1518840789794922,B003WT11KY,0.35604915022850037,0.037473857402801514
dress,B00AW7ZRM2,B0083QFSRS,1682,0.052564188838005066,B00DJ7YYD0,0.25969183444976807,0.009306490421295166
dress,B008S0HK3Y,B0062OUFZ8,30,0.20494471490383148,B002NVCPQ6,0.30823200941085815,0.011935591697692871
dress,B007L9UQRA,B003M4Z9OS,475,0.1007150262594223,B00CHQCC42,0.3647037744522095,0.037422776222229004
dress,B006C4GIS6,B00999J7Q6,240,0.14225797355175018,B005FSIX5G,0.32428961992263794,0.0037339329719543457
dress,B007WPHD92,B00AFR9YH8,90,0.22016257047653198,B0057WYVU6,0.34008100628852844,0.004758179187774658
dress,B006TAM4CW,B0047Y0K0U,19,0.27355149388313293,B00B09IPN4,0.3289063572883606,0.0029114484786987305
dress,B008QVZT3I,B005DRAVT0,53,0.26770585775375366,B0042ETEHK,0.3694402277469635,0.0039588212966918945
dress,B003VXVGRY,B004CZ7WUU,67,0.16053713858127594,B0087YZSRG,0.2970586121082306,0.013451933860778809
dress,B00E3HDPMQ,B0036Z2T3C,745,0.06985345482826233,B00D3HBRTU,0.31667041778564453,0.019173622131347656
dress,B008BHCS2C,B0083F70SY,35,0.22545728087425232,B007RM21BU,0.38537174463272095,0.012956500053405762
dress,B004T20EFG,B009YZPL7O,64,0.2154177874326706,B00CAVQK74,0.3573123812675476,0.0356176495552063
dress,B009NCHBBW,B0075AW63M,666,0.08759182691574097,B00D6BYMK4,0.24977652728557587,0.005699023604393005
dress,B00CY8T80Y,B00CQSPPLS,3,0.3352062702178955,B00BRV0A88,0.3623664379119873,0.0010179877281188965
dress,B008E6CKVY,B004HD4V0G,1104,0.06535752862691879,B0070TYH1M,0.313604474067688,0.0008217096328735352
dress,B004DCAVT6,B004VQBUS0,1539,0.033790625631809235,B0067QBFD2,0.2948700189590454,0.021350204944610596
dress,B00726H26K,B007IWO80Q,26,0.20782972872257233,B00DDHBH86,0.3045470416545868,0.002169877290725708
dress,B0056F25J8,B004VSDS2Y,3,0.25863784551620483,B0084XZI8Y,0.27756285667419434,0.008463770151138306
dress,B0087PLHB6,B004HX2DYW,340,0.11666914820671082,B008G0E9UI,0.2707192599773407,0.026152610778808594
dress,B004MMFVQ0,B004ECLRO8,297,0.10450778901576996,B0085JAH88,0.23196373879909515,0.0025653988122940063
dress,B0036DE0R2,B00A16DXWK,836,0.0844968855381012,B004MDL8KW,0.3115887939929962,0.0047612786293029785
dress,B008OVO8BY,B005HQ42E2,653,0.07737237215042114,B00ENEI9FW,0.33929866552352905,0.021104365587234497
dress,B001PKTT7E,B004X0VYKI,35,0.22290602326393127,B002TKJL40,0.31830257177352905,0.019544929265975952
